model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,info_mae,info_rmse,info_r2
random_forest,with_wsi_wind,10,2024-10-20 04:00:00,11846.5,7564.673069916193,-4281.826930083807,4281.826930083807,18334041.85919092,36.14423610416742,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,11,2024-10-20 05:00:00,11822.5,7818.850536709817,-4003.649463290183,4003.649463290183,16029209.02490377,33.864660294242306,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,12,2024-10-20 06:00:00,11933.75,6664.414101631008,-5269.335898368992,5269.335898368992,27765900.809840158,44.15490435416006,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,13,2024-10-20 07:00:00,11748.5,4834.6675507548,-6913.8324492452,6913.8324492452,47801079.136235885,58.84863981988608,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,14,2024-10-20 08:00:00,11833.0,8935.403591970531,-2897.596408029469,2897.596408029469,8396064.94382528,24.48741999515778,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,15,2024-10-20 09:00:00,13405.25,8779.072718795092,-4626.177281204908,4626.177281204908,21401516.23713643,34.51019027024081,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,16,2024-10-20 10:00:00,14577.25,9566.872577547456,-5010.377422452544,5010.377422452544,25103881.9154222,34.37121145928832,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,17,2024-10-20 11:00:00,14957.25,12581.81342073898,-2375.436579261019,2375.436579261019,5642698.94209129,15.881506154269204,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,18,2024-10-20 12:00:00,16896.5,13243.257889756076,-3653.242110243924,3653.242110243924,13346177.916059475,21.621295003354312,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,19,2024-10-20 13:00:00,18144.75,13633.610803446552,-4511.139196553448,4511.139196553448,20350376.850680884,24.861952887479635,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,20,2024-10-20 14:00:00,21086.0,15214.007716283715,-5871.992283716285,5871.992283716285,34480293.38002359,27.84782454573413,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,21,2024-10-20 15:00:00,25233.75,19229.0932120449,-6004.6567879551,6004.6567879551,36055903.14113526,23.79613330540534,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,22,2024-10-20 16:00:00,27759.75,19491.88396565934,-8267.86603434066,8267.86603434066,68357608.76180394,29.78364731072031,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,23,2024-10-20 17:00:00,29930.0,20977.536533411025,-8952.463466588975,8952.463466588975,80146602.1206103,29.911338010644783,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,24,2024-10-20 18:00:00,30683.0,23643.77678909979,-7039.223210900211,7039.223210900211,49550663.41287627,22.94176974512895,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
random_forest,with_wsi_wind,25,2024-10-20 19:00:00,29967.25,25510.015889360635,-4457.234110639365,4457.234110639365,19866935.91704709,14.873684140646464,2025-11-27 21:44:11,,4,5,100,4003.837489915609,4971.33431883837,0.8509704758326807
