model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
lightgbm,with_wsi_wind,30,2024-10-21 00:00:00,27148.25,24223.17246913275,-2925.077530867249,2925.077530867249,8556078.561584443,10.774460714286082,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,31,2024-10-21 01:00:00,25185.0,24800.471245706063,-384.5287542939368,384.5287542939368,147862.36287884682,1.5268165745236617,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,32,2024-10-21 02:00:00,26025.0,23326.934510207007,-2698.0654897929926,2698.0654897929926,7279557.387211901,10.367206492956605,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,33,2024-10-21 03:00:00,26061.5,21038.5466244441,-5022.953375555899,5022.953375555899,25230060.6130084,19.273462293244712,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,34,2024-10-21 04:00:00,24426.0,20141.616788616662,-4284.383211383334,4284.383211383334,18355939.50198337,17.540257149683043,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,35,2024-10-21 05:00:00,22554.75,19677.85736354508,-2876.892636454919,2876.892636454919,8276511.241688534,12.755151958916164,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,36,2024-10-21 06:00:00,21445.75,16983.75399722224,-4461.99600277776,4461.99600277776,19909408.328804705,20.805968561489703,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,37,2024-10-21 07:00:00,19464.5,16037.411652129817,-3427.0883478701853,3427.0883478701853,11744934.544107595,17.60686556484073,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,38,2024-10-21 08:00:00,17619.0,14260.602170277489,-3358.397829722513,3358.397829722513,11278835.982684886,19.061228388220712,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,39,2024-10-21 09:00:00,16527.0,13299.266948473574,-3227.7330515264257,3227.7330515264257,10418260.651916092,19.53006021373796,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,40,2024-10-21 10:00:00,14395.75,13275.693320667942,-1120.0566793320577,1120.0566793320577,1254526.964916356,7.780467702837848,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,41,2024-10-21 11:00:00,12112.0,11170.960083208623,-941.0399167913748,941.0399167913748,885556.1249947174,7.769484121454736,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,42,2024-10-21 12:00:00,10223.5,9533.304269954728,-690.1957300452723,690.1957300452723,476370.1457727264,6.751070866577955,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,43,2024-10-21 13:00:00,9315.25,7666.636681436858,-1648.6133185631415,1648.6133185631415,2717925.8741437746,17.698004010213054,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,44,2024-10-21 14:00:00,9007.5,6676.418391120339,-2331.081608879661,2331.081608879661,5433941.467256988,25.87934064809406,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,45,2024-10-21 15:00:00,8412.5,5804.071190771739,-2608.4288092282613,2608.4288092282613,6803900.852811965,31.006583170581404,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,46,2024-10-21 16:00:00,7932.25,5658.435816442776,-2273.814183557224,2273.814183557224,5170230.941346006,28.66543772012175,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
lightgbm,with_wsi_wind,47,2024-10-21 17:00:00,7862.75,6507.950018813875,-1354.7999811861246,1354.7999811861246,1835482.9890219236,17.230612459818783,2025-11-27 20:27:40,0.7351648751404082,0.0677917149454933,20,99,2100,80,1.3101538009824063,7.571224316535568,0.825267365654104,3757.00080560996,4701.919479676053,0.8666856959995842
