model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,with_wsi_wind,10,2024-10-20 04:00:00,11846.5,11176.65411065534,-669.8458893446586,669.8458893446586,448693.5154719367,5.654377996404788,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,11,2024-10-20 05:00:00,11822.5,9961.61913625691,-1860.8808637430905,1860.8808637430905,3462877.5890452294,15.740163787198275,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,12,2024-10-20 06:00:00,11933.75,9297.792946932352,-2635.9570530676483,2635.9570530676483,6948269.585617081,22.088254346416168,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,13,2024-10-20 07:00:00,11748.5,8577.442649264438,-3171.057350735562,3171.057350735562,10055604.72165404,26.99116781489435,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,14,2024-10-20 08:00:00,11833.0,10729.892649553152,-1103.1073504468477,1103.1073504468477,1216845.8266098644,9.322296547333012,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,15,2024-10-20 09:00:00,13405.25,11346.097190595096,-2059.1528094049027,2059.1528094049027,4240110.292480104,15.360793789025692,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,16,2024-10-20 10:00:00,14577.25,13225.833834320263,-1351.4161656797369,1351.4161656797369,1826325.652860522,9.270720922525234,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,17,2024-10-20 11:00:00,14957.25,13699.911510216503,-1257.3384897834949,1257.3384897834949,1580900.0778910397,8.406214309332626,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,18,2024-10-20 12:00:00,16896.5,14823.71809205263,-2072.78190794737,2072.78190794737,4296424.837913941,12.267522314953649,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,19,2024-10-20 13:00:00,18144.75,15321.435998166477,-2823.3140018335253,2823.3140018335253,7971101.952949235,15.559949857848515,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,20,2024-10-20 14:00:00,21086.0,15772.919822177357,-5313.080177822645,5313.080177822645,28228820.97597191,25.19719329327576,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,21,2024-10-20 15:00:00,25233.75,16620.002049479815,-8613.747950520185,8613.747950520185,74196653.75509068,34.135821867604974,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
sarimax,with_wsi_wind,22,2024-10-20 16:00:00,27759.75,18428.062803766665,-9331.687196233335,9331.687196233335,87080385.92834516,33.61589061943992,2025-11-27 19:47:49,0,1,2,c,4037.500808280812,5012.110191896729,0.8485157101033827
