model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,no_wsi_solar,20,2024-10-20 14:00:00,1612.0,9224.019110804224,7612.019110804225,7612.019110804225,57942834.94324875,472.2096222553973,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,21,2024-10-20 15:00:00,46.75,4606.267919043169,4559.517919043169,4559.517919043169,20789203.65407575,9752.979503888497,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,22,2024-10-20 16:00:00,24.5,1065.11535102816,1040.61535102816,1040.61535102816,1082880.308795461,4247.40959429967,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,23,2024-10-20 17:00:00,23.25,-1974.4201602547728,-1997.6701602547728,1997.6701602547728,3990686.0691723297,8592.129717830365,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,24,2024-10-20 18:00:00,23.25,-4052.3211264030833,-4075.5711264030833,4075.5711264030833,16610280.006370498,17529.338170538274,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,25,2024-10-20 19:00:00,18.75,-5398.200871849505,-5416.950871849505,5416.950871849505,29343356.74803112,28890.404634455816,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,26,2024-10-20 20:00:00,18.5,-5997.2414625495,-6015.7414625495,6015.7414625495,36189145.3442372,32517.521401609447,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,27,2024-10-20 21:00:00,17.5,-5840.2150753321785,-5857.7150753321785,5857.7150753321785,34312825.90377387,33472.6575541995,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,28,2024-10-20 22:00:00,17.75,-5328.871232731131,-5346.621232731131,5346.621232731131,28586358.60629136,30121.80974489549,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,29,2024-10-20 23:00:00,18.25,-4102.223043621432,-4120.473043621432,4120.473043621432,16978298.10321087,22577.934473225418,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,30,2024-10-21 00:00:00,18.75,-2712.7249667364995,-2731.4749667364995,2731.4749667364995,7460955.493908161,14567.866481491805,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,31,2024-10-21 01:00:00,17.25,-464.936989030648,-482.186989030648,482.186989030648,232504.29239044225,2795.286891310836,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,32,2024-10-21 02:00:00,18.25,2133.912813595178,2115.662813595178,2115.662813595178,4476029.140829464,11592.672944854305,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,33,2024-10-21 03:00:00,18.5,4936.230758913331,4917.730758913331,4917.730758913331,24184075.817162283,26582.32841218972,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,34,2024-10-21 04:00:00,36.5,7907.156033096131,7870.656033096131,7870.656033096131,61947226.391312525,21563.441180656948,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,35,2024-10-21 05:00:00,1494.25,9640.673431080902,8146.423431080902,8146.423431080902,66364214.71846394,545.1847703547857,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,36,2024-10-21 06:00:00,5695.5,12640.874611641031,6945.374611641033,6945.374611641033,48238228.49602783,121.944949725728,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,37,2024-10-21 07:00:00,10581.5,14697.53284652259,4116.03284652259,4116.03284652259,16941726.393652856,38.89838724678638,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,38,2024-10-21 08:00:00,14843.75,16966.19845985961,2122.44845985961,2122.44845985961,4504787.46476043,14.298600150623528,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,39,2024-10-21 09:00:00,17403.75,17959.668359962434,555.9183599624339,555.9183599624339,309045.2229433222,3.1942446884270024,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,40,2024-10-21 10:00:00,17662.75,18398.646865019797,735.896865019793,735.896865019793,541544.1959459595,4.166377630999569,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,41,2024-10-21 11:00:00,16252.5,17501.328459139826,1248.828459139826,1248.828459139826,1559572.520357552,7.683916069152792,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,42,2024-10-21 12:00:00,13279.5,16216.36887975142,2936.8688797514187,2936.8688797514187,8625198.816852354,22.115809177673917,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,43,2024-10-21 13:00:00,7840.0,13688.479656598443,5848.479656598443,5848.479656598443,34204714.293645844,74.59795480345642,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,44,2024-10-21 14:00:00,2150.25,10329.495811948856,8179.245811948856,8179.245811948856,66900062.05228291,380.38580685552,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,45,2024-10-21 15:00:00,62.25,6260.044294825351,6197.794294825351,6197.794294825351,38412654.12096968,9956.296054344934,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,46,2024-10-21 16:00:00,30.0,1583.2381992960536,1553.2381992960536,1553.2381992960536,2412548.903752447,5177.460662594358,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,47,2024-10-21 17:00:00,18.0,-1616.3342091067025,-1634.3342091067025,1634.3342091067025,2671048.3070564307,9079.634489992995,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,48,2024-10-21 18:00:00,12.75,-3727.46280742849,-3740.21280742849,3740.21280742849,13989191.844852109,29335.002388196,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,49,2024-10-21 19:00:00,11.25,-4948.927024195906,-4960.177024195906,4960.177024195906,24603356.11136095,44090.46239810542,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,50,2024-10-21 20:00:00,8.25,-5673.345059019317,-5681.595059019317,5681.595059019317,32280522.41467272,68867.81881372769,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
sarimax,no_wsi_solar,51,2024-10-21 21:00:00,7.25,-5648.541549710197,-5655.791549710197,5655.791549710197,31987978.05377327,78010.91781943593,2025-11-27 19:46:45,0,2,2,ct,5221.97987362065,5905.042613097457,-1.0039924809821097
