model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_d,param_p,param_q,param_trend,info_mae,info_rmse,info_r2
sarimax,with_wsi_solar,0,2024-10-19 18:00:00,10.75,-35.856736416290005,-46.606736416290005,46.606736416290005,2172.1878793775327,433.5510360273013,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,1,2024-10-19 19:00:00,11.75,157.21772191318814,145.46772191318814,145.46772191318814,21160.85811861264,1238.0231641649857,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,2,2024-10-19 20:00:00,13.25,-119.71831299045334,-132.96831299045334,132.96831299045334,17680.57225952716,1003.5344369064144,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,3,2024-10-19 21:00:00,14.5,-1425.7183205823258,-1440.2183205823258,1440.2183205823258,2074228.8109409749,9932.540135097046,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,4,2024-10-19 22:00:00,13.5,-2118.784008800781,-2132.284008800781,2132.284008800781,4546635.094187532,15794.696349787497,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,5,2024-10-19 23:00:00,14.5,-2937.9284987107967,-2952.4284987107967,2952.4284987107967,8716834.039999688,20361.57583913544,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,6,2024-10-20 00:00:00,13.25,-3170.040350008805,-3183.290350008805,3183.290350008805,10133337.45245918,24024.832812123183,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,7,2024-10-20 01:00:00,13.5,-2208.350296754583,-2221.850296754583,2221.850296754583,4936618.741188427,16458.15033413902,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,8,2024-10-20 02:00:00,12.5,-417.56561246270576,-430.06561246270576,430.06561246270576,184956.43102292225,3440.5248969492254,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,9,2024-10-20 03:00:00,13.5,524.231493837744,510.731493837744,510.731493837744,260846.65879773351,3783.196247847587,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,10,2024-10-20 04:00:00,34.75,3492.081009582565,3457.331009582565,3457.331009582565,11953137.709821202,9949.153981547192,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,11,2024-10-20 05:00:00,1772.5,5923.100705337054,4150.600705337054,4150.600705337054,17227486.21514445,234.1664713858188,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,12,2024-10-20 06:00:00,6616.5,9966.61780706666,3350.117807066661,3350.117807066661,11223289.321225137,50.63277876613916,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,13,2024-10-20 07:00:00,12216.0,13803.915329069518,1587.9153290695176,1587.9153290695176,2521475.0922939545,12.9986520061249,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,14,2024-10-20 08:00:00,16961.75,16383.2328231812,-578.5171768188011,578.5171768188011,334682.123874396,3.4107163283178914,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,15,2024-10-20 09:00:00,19204.5,18701.456003869243,-503.04399613075657,503.04399613075657,253053.26204320064,2.619406889689888,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,16,2024-10-20 10:00:00,19226.75,19756.79191661889,530.0419166188949,530.0419166188949,280944.4333730316,2.756794136391325,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,17,2024-10-20 11:00:00,16628.25,18560.9500300438,1932.7000300438008,1932.7000300438008,3735329.4061313104,11.62299117491401,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,18,2024-10-20 12:00:00,11987.5,16181.31542278705,4193.815422787049,4193.815422787049,17588087.800406516,34.984904465347654,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,19,2024-10-20 13:00:00,6483.25,13647.708641749185,7164.458641749183,7164.458641749183,51329467.62933455,110.5072092197298,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,20,2024-10-20 14:00:00,1612.0,9517.579875794354,7905.579875794354,7905.579875794354,62498193.17256467,490.4205878253916,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,21,2024-10-20 15:00:00,46.75,4420.702780271429,4373.952780271429,4373.952780271429,19131462.92404417,9356.048725852032,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,22,2024-10-20 16:00:00,24.5,604.165315872202,579.665315872202,579.665315872202,336011.8784252197,2365.980880145322,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,23,2024-10-20 17:00:00,23.25,-2506.651899426445,-2529.901899426445,2529.901899426445,6400403.620721535,10881.298487476624,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,24,2024-10-20 18:00:00,23.25,-4504.853794782328,-4528.103794782328,4528.103794782328,20503723.97632212,19475.715237998957,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,25,2024-10-20 19:00:00,18.75,-5650.717394187885,-5669.467394187885,5669.467394187885,32142860.53375956,30237.15941954223,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,26,2024-10-20 20:00:00,18.5,-6008.185087410493,-6026.685087410493,6026.685087410493,36320933.14281602,32576.67613055581,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,27,2024-10-20 21:00:00,17.5,-5591.942955643586,-5609.442955643586,5609.442955643586,31465850.27261945,32053.95972821823,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,28,2024-10-20 22:00:00,17.75,-4877.375160932625,-4895.125160932625,4895.125160932625,23962250.34119565,27578.169905210183,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,29,2024-10-20 23:00:00,18.25,-3194.669106722374,-3212.919106722374,3212.919106722374,10322849.1863417,17605.036191571897,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,30,2024-10-21 00:00:00,18.75,-1780.126510223772,-1798.876510223772,1798.876510223772,3235956.699034857,9594.00804940998,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
sarimax,with_wsi_solar,31,2024-10-21 01:00:00,17.25,434.6311809916169,417.3811809916169,417.3811809916169,174207.0502459569,2419.6010478240973,2025-11-27 19:45:41,0,2,0,ct,4912.296337708627,5653.085536369122,-0.836627696742728
