model,experiment,sample_index,datetime,actual,predicted,residual,absolute_error,squared_error,percentage_error,timestamp,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,info_mae,info_rmse,info_r2
xgboost,no_wsi_wind,990,2024-11-30 00:00:00,21536.5,16564.127,-4972.373046875,4972.373046875,24724493.71728897,23.088120385729766,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,991,2024-11-30 01:00:00,21952.25,15858.19,-6094.0595703125,6094.0595703125,37137562.04651737,27.760523729047016,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,992,2024-11-30 02:00:00,22045.0,18464.893,-3580.107421875,3580.107421875,12817169.15216446,16.23999737751588,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,993,2024-11-30 03:00:00,22336.0,21168.45,-1167.55078125,1167.55078125,1363174.8267974854,5.227215173932115,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,994,2024-11-30 04:00:00,23482.5,20284.11,-3198.390625,3198.390625,10229702.59008789,13.620315660592516,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,995,2024-11-30 05:00:00,24638.5,18577.244,-6061.255859375,6061.255859375,36738822.59280777,24.600750286634906,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,996,2024-11-30 06:00:00,25343.25,20219.22,-5124.029296875,5124.029296875,26255676.235233307,20.218516949771548,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,997,2024-11-30 07:00:00,23413.75,18940.61,-4473.140625,4473.140625,20008987.05102539,19.104759489607986,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,998,2024-11-30 08:00:00,20801.0,19242.508,-1558.4921875,1558.4921875,2428897.898498535,7.492390690347824,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
xgboost,no_wsi_wind,999,2024-11-30 09:00:00,17598.25,16421.326,-1176.923828125,1176.923828125,1385149.6972084043,6.687732178621915,2025-11-27 20:22:53,0.8609011099700672,0.0259845804108173,11,9,2000,1.0305565944909442e-05,1.4817769775656489e-05,0.5703535841060439,3871.0950658860097,4820.019233372944,0.8599045866409896
