MESS_DATUM,TT_TU_mean,RF_TU_mean,QN_9_mean,STATION_COUNT,STATIONS_CONTRIBUTING
2024-01-05 07:00:00,2.21,92.44,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 08:00:00,2.64,91.63,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 09:00:00,3.57,88.93,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 10:00:00,4.56,84.78,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 11:00:00,5.4,81.56,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 12:00:00,5.94,79.11,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 13:00:00,6.3,77.22,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 14:00:00,6.32,77.19,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 15:00:00,5.81,79.3,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 16:00:00,5.51,80.59,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 17:00:00,5.19,82.07,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 18:00:00,5.06,82.63,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 19:00:00,4.67,84.26,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 20:00:00,4.15,86.07,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 21:00:00,3.75,86.74,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 22:00:00,3.49,87.78,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-05 23:00:00,3.24,88.33,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-06 00:00:00,2.48,90.33,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-06 01:00:00,1.93,91.89,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-06 02:00:00,1.66,92.67,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-06 03:00:00,1.17,93.89,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-06 04:00:00,0.98,94.22,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-06 05:00:00,0.8,94.81,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-06 06:00:00,0.72,95.11,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-06 07:00:00,0.74,95.33,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
2024-01-06 08:00:00,0.9,95.04,3.0,27,"131,222,314,853,991,1048,1050,1207,1358,1684,2252,2641,2928,2932,2985,3166,3234,3426,3811,3946,5779,5797,6129,6314,7329,7343,7393"
