datetime,pressure_station,dew_point,avg_temperature,precipitation,extreme_wind_speed,cloudiness,visibility
2020-03-01 22:00:00,994.64,1.96,4.77,0.35,9.61,7.22,42967.9
2020-03-01 23:00:00,994.73,1.82,4.53,0.45,10.11,7.29,41323.5
2020-03-02 00:00:00,994.73,1.72,4.3,0.41,9.88,7.14,42095.1
2020-03-02 01:00:00,994.86,1.59,4.1,0.24,9.3,7.08,41994.5
2020-03-02 02:00:00,994.69,1.38,3.85,0.15,8.94,6.68,41324.5
2020-03-02 03:00:00,994.57,1.22,3.55,0.12,8.37,6.31,39329.9
2020-03-02 04:00:00,994.63,1.01,3.14,0.09,7.73,5.64,39038.3
2020-03-02 05:00:00,994.56,0.77,2.66,0.07,6.97,5.08,39958.3
2020-03-02 06:00:00,994.46,0.59,2.3,0.04,6.53,4.93,39404.2
2020-03-02 07:00:00,994.59,0.68,2.52,0.04,6.29,5.06,38545.8
2020-03-02 08:00:00,994.61,1.18,3.79,0.03,6.48,5.65,40676.3
2020-03-02 09:00:00,994.41,1.45,4.91,0.02,7.24,6.02,43069.3
2020-03-02 10:00:00,993.97,1.6,5.99,0.01,7.5,6.38,45680.3
2020-03-02 11:00:00,993.37,1.68,6.93,0.0,7.69,6.83,47158.2
2020-03-02 12:00:00,992.44,1.68,7.65,0.0,7.58,6.65,50453.3
2020-03-02 13:00:00,991.59,1.61,8.12,0.01,7.5,6.63,51453.1
2020-03-02 14:00:00,991.14,1.63,8.3,0.04,7.29,6.7,51394.7
2020-03-02 15:00:00,990.9,1.76,8.18,0.08,7.18,6.99,50348.7
2020-03-02 16:00:00,990.89,1.98,7.68,0.12,6.7,7.19,49510.8
2020-03-02 17:00:00,991.29,2.18,6.83,0.18,5.99,7.24,45300.1
2020-03-02 18:00:00,991.91,2.33,6.22,0.24,5.43,7.5,42854.0
2020-03-02 19:00:00,992.23,2.49,5.76,0.28,5.36,7.52,38478.0
2020-03-02 20:00:00,992.58,2.58,5.41,0.27,5.25,7.49,35128.9
2020-03-02 21:00:00,993.03,2.67,5.16,0.25,5.26,7.62,32074.7
2020-03-02 22:00:00,993.43,2.71,4.92,0.24,5.54,7.63,31679.5
2020-03-02 23:00:00,993.84,2.68,4.71,0.23,5.93,7.68,30784.6
2020-03-03 00:00:00,994.39,2.63,4.51,0.25,6.24,7.74,29975.6
2020-03-03 01:00:00,995.03,2.58,4.33,0.31,6.51,7.65,28351.4
2020-03-03 02:00:00,995.51,2.49,4.11,0.39,6.74,7.55,24579.9
2020-03-03 03:00:00,996.17,2.31,3.87,0.37,7.1,7.44,23166.5
2020-03-03 04:00:00,997.14,2.13,3.62,0.34,7.26,7.25,21018.9
2020-03-03 05:00:00,997.94,1.93,3.39,0.34,7.5,7.18,20503.2
2020-03-03 06:00:00,998.69,1.7,3.13,0.31,7.41,7.14,19708.2
2020-03-03 07:00:00,999.54,1.55,3.05,0.27,7.42,7.08,20097.0
2020-03-03 08:00:00,1000.2,1.54,3.31,0.21,7.55,6.95,21642.9
2020-03-03 09:00:00,1000.6,1.47,3.76,0.16,8.04,6.92,23021.4
2020-03-03 10:00:00,1001.0,1.36,4.29,0.1,8.57,6.84,26824.8
2020-03-03 11:00:00,1001.46,1.05,4.79,0.07,8.88,6.99,30362.1
2020-03-03 12:00:00,1001.63,0.66,5.14,0.06,9.15,7.07,34647.3
2020-03-03 13:00:00,1001.72,0.36,5.44,0.06,9.03,6.96,39119.2
2020-03-03 14:00:00,1002.18,0.15,5.54,0.06,8.56,6.85,40220.3
2020-03-03 15:00:00,1002.66,0.05,5.52,0.06,7.97,6.49,43542.7
2020-03-03 16:00:00,1003.35,0.0,5.17,0.06,7.36,6.24,43996.7
2020-03-03 17:00:00,1004.3,0.12,4.3,0.05,6.23,5.92,44264.1
2020-03-03 18:00:00,1005.44,0.11,3.17,0.03,5.22,5.57,43009.7
2020-03-03 19:00:00,1006.18,0.04,2.46,0.02,4.73,5.27,39992.2
2020-03-03 20:00:00,1006.88,-0.1,1.99,0.02,4.63,4.97,39394.7
2020-03-03 21:00:00,1007.57,-0.34,1.45,0.01,4.54,4.09,37277.0
2020-03-03 22:00:00,1008.0,-0.54,1.06,0.01,4.6,3.45,36360.5
2020-03-03 23:00:00,1008.45,-0.68,0.8,0.0,4.63,3.6,33562.8
2020-03-04 00:00:00,1008.97,-0.77,0.63,0.0,4.77,4.02,31674.7
2020-03-04 01:00:00,1009.46,-0.84,0.53,0.0,4.78,3.76,28555.8
2020-03-04 02:00:00,1009.71,-0.85,0.44,0.0,4.8,3.85,26487.2
2020-03-04 03:00:00,1010.05,-0.81,0.45,0.01,4.84,4.31,24280.7
2020-03-04 04:00:00,1010.42,-0.71,0.54,0.01,4.97,5.12,21881.3
2020-03-04 05:00:00,1010.7,-0.61,0.61,0.02,5.04,5.3,20364.8
2020-03-04 06:00:00,1011.03,-0.48,0.75,0.03,5.09,5.66,19112.2
2020-03-04 07:00:00,1011.42,-0.14,1.24,0.03,5.38,6.36,18768.3
2020-03-04 08:00:00,1011.62,0.31,2.14,0.04,5.9,6.37,20424.8
2020-03-04 09:00:00,1011.67,0.73,3.23,0.04,6.75,6.39,23035.0
2020-03-04 10:00:00,1011.55,0.93,4.21,0.03,7.39,6.56,25591.6
2020-03-04 11:00:00,1011.49,0.91,4.95,0.02,7.87,6.69,28778.1
2020-03-04 12:00:00,1011.21,0.8,5.48,0.02,8.06,6.73,32425.4
2020-03-04 13:00:00,1010.94,0.79,5.84,0.03,8.3,6.91,35859.3
2020-03-04 14:00:00,1010.85,0.77,6.03,0.03,8.02,6.94,36402.6
2020-03-04 15:00:00,1010.7,0.75,5.99,0.05,7.66,6.82,37903.6
2020-03-04 16:00:00,1010.57,0.84,5.67,0.06,6.8,6.49,39489.2
2020-03-04 17:00:00,1010.71,0.98,4.84,0.05,5.66,6.07,37531.7
2020-03-04 18:00:00,1011.01,0.87,3.76,0.03,4.56,6.02,34279.8
2020-03-04 19:00:00,1011.02,0.74,3.08,0.01,4.23,5.88,32092.1
2020-03-04 20:00:00,1010.86,0.51,2.55,0.01,4.21,5.09,28709.6
2020-03-04 21:00:00,1010.8,0.29,2.06,0.01,4.23,4.96,26133.8
2020-03-04 22:00:00,1010.55,0.11,1.75,0.03,4.23,5.1,24707.6
2020-03-04 23:00:00,1010.02,-0.04,1.5,0.02,4.27,5.23,23833.2
2020-03-05 00:00:00,1009.56,-0.17,1.34,0.01,4.26,5.39,22764.6
2020-03-05 01:00:00,1009.01,-0.25,1.19,0.01,4.31,5.56,21164.1
2020-03-05 02:00:00,1008.21,-0.27,1.13,0.01,4.23,5.71,20299.8
2020-03-05 03:00:00,1007.54,-0.27,1.11,0.02,4.36,5.9,19391.4
2020-03-05 04:00:00,1007.0,-0.22,1.07,0.03,4.29,6.07,18431.9
2020-03-05 05:00:00,1006.37,-0.14,1.08,0.04,4.44,6.47,17984.3
2020-03-05 06:00:00,1005.75,-0.05,1.19,0.04,4.61,6.77,16622.1
2020-03-05 07:00:00,1005.3,0.26,1.64,0.04,4.78,6.96,18089.3
2020-03-05 08:00:00,1004.53,0.74,2.62,0.04,5.28,6.85,21221.9
2020-03-05 09:00:00,1003.56,1.18,3.83,0.03,5.89,6.71,25028.3
2020-03-05 10:00:00,1002.6,1.56,5.0,0.09,6.47,6.43,28113.6
2020-03-05 11:00:00,1001.53,1.65,5.92,0.16,7.12,6.05,30534.0
2020-03-05 12:00:00,1000.28,1.82,6.57,0.26,7.72,6.32,32871.6
2020-03-05 13:00:00,998.84,1.89,6.85,0.4,8.06,6.3,33403.4
2020-03-05 14:00:00,997.75,2.02,6.94,0.56,8.39,6.46,32502.4
2020-03-05 15:00:00,996.72,2.19,6.83,0.61,8.61,6.63,32867.9
2020-03-05 16:00:00,995.73,2.36,6.53,0.66,8.57,7.04,30311.5
2020-03-05 17:00:00,995.07,2.52,6.07,0.72,8.43,7.25,28926.9
2020-03-05 18:00:00,994.67,2.6,5.73,0.66,8.35,7.08,28480.8
2020-03-05 19:00:00,994.25,2.7,5.58,0.58,8.64,7.18,26986.0
2020-03-05 20:00:00,993.74,2.81,5.48,0.47,8.75,7.34,25216.4
2020-03-05 21:00:00,993.13,2.86,5.44,0.45,8.68,7.38,25977.6
2020-03-05 22:00:00,992.5,2.94,5.43,0.37,8.74,7.44,27910.2
2020-03-05 23:00:00,991.95,3.0,5.41,0.3,8.71,7.57,26370.8
2020-03-06 00:00:00,991.58,3.05,5.33,0.29,8.7,7.57,26348.7
2020-03-06 01:00:00,991.2,3.03,5.16,0.29,8.85,7.61,26364.2
2020-03-06 02:00:00,990.78,2.99,5.04,0.28,9.11,7.62,25123.9
2020-03-06 03:00:00,990.53,2.94,4.95,0.27,9.38,7.72,23573.6
2020-03-06 04:00:00,990.67,2.89,4.82,0.29,9.66,7.65,22054.6
2020-03-06 05:00:00,990.94,2.79,4.65,0.3,9.79,7.53,23135.1
2020-03-06 06:00:00,991.38,2.64,4.5,0.32,10.16,7.57,21895.3
2020-03-06 07:00:00,991.99,2.53,4.44,0.34,10.18,7.64,23594.1
2020-03-06 08:00:00,992.47,2.51,4.57,0.3,10.52,7.58,22949.0
2020-03-06 09:00:00,993.03,2.5,4.82,0.24,10.97,7.54,23128.8
2020-03-06 10:00:00,993.78,2.47,5.01,0.21,11.26,7.6,24221.9
2020-03-06 11:00:00,994.47,2.44,5.15,0.2,11.24,7.68,24653.6
2020-03-06 12:00:00,995.01,2.45,5.2,0.2,11.17,7.72,26783.3
2020-03-06 13:00:00,995.68,2.45,5.19,0.24,11.1,7.71,26319.4
2020-03-06 14:00:00,996.5,2.44,5.11,0.26,10.89,7.68,25554.0
2020-03-06 15:00:00,997.35,2.38,4.91,0.3,10.55,7.69,24660.3
2020-03-06 16:00:00,998.23,2.31,4.64,0.32,10.36,7.7,22973.3
2020-03-06 17:00:00,999.47,2.21,4.34,0.35,9.87,7.56,20135.6
2020-03-06 18:00:00,1000.71,2.12,4.07,0.31,9.59,7.59,20374.4
2020-03-06 19:00:00,1001.73,2.06,3.88,0.22,9.25,7.59,19985.7
2020-03-06 20:00:00,1002.73,2.0,3.74,0.16,9.19,7.61,19230.3
2020-03-06 21:00:00,1003.7,1.96,3.62,0.14,8.98,7.59,17808.8
2020-03-06 22:00:00,1004.63,1.88,3.52,0.13,8.81,7.5,17162.7
2020-03-06 23:00:00,1005.41,1.79,3.38,0.14,8.69,7.41,15784.8
2020-03-07 00:00:00,1006.3,1.71,3.29,0.14,8.57,7.38,15143.6
2020-03-07 01:00:00,1007.23,1.59,3.15,0.14,8.49,7.49,13924.0
2020-03-07 02:00:00,1007.84,1.47,3.0,0.13,8.54,7.32,13971.2
2020-03-07 03:00:00,1008.67,1.37,2.88,0.12,8.55,7.17,13072.4
2020-03-07 04:00:00,1009.61,1.28,2.8,0.12,8.48,7.33,13482.0
2020-03-07 05:00:00,1010.66,1.19,2.7,0.09,8.43,7.31,13035.3
2020-03-07 06:00:00,1011.56,1.09,2.63,0.09,8.09,7.22,12272.0
2020-03-07 07:00:00,1012.72,1.09,2.72,0.08,7.92,7.12,12799.6
2020-03-07 08:00:00,1013.87,1.2,3.15,0.07,8.0,6.87,14224.1
2020-03-07 09:00:00,1014.8,1.21,3.71,0.05,8.34,6.88,16826.4
2020-03-07 10:00:00,1015.61,1.05,4.25,0.03,8.69,6.88,20814.7
2020-03-07 11:00:00,1016.32,0.84,4.74,0.02,8.85,6.82,24455.3
2020-03-07 12:00:00,1016.65,0.7,5.19,0.02,8.96,6.65,27659.0
2020-03-07 13:00:00,1016.98,0.5,5.48,0.03,9.0,6.54,32437.7
2020-03-07 14:00:00,1017.47,0.3,5.67,0.03,9.01,6.34,35697.2
2020-03-07 15:00:00,1017.95,0.19,5.75,0.04,8.54,6.09,35932.5
2020-03-07 16:00:00,1018.33,0.12,5.58,0.04,7.79,5.84,36959.7
2020-03-07 17:00:00,1019.01,0.2,4.96,0.01,6.66,5.51,36020.7
2020-03-07 18:00:00,1019.81,0.25,3.98,0.01,5.39,5.35,33526.0
2020-03-07 19:00:00,1020.2,0.14,3.35,0.01,4.86,5.34,31421.5
2020-03-07 20:00:00,1020.54,-0.02,2.92,0.01,4.84,4.87,30364.8
2020-03-07 21:00:00,1020.68,-0.1,2.67,0.01,4.97,5.41,28805.1
2020-03-07 22:00:00,1020.66,-0.18,2.52,0.01,5.1,5.43,27964.2
2020-03-07 23:00:00,1020.48,-0.24,2.41,0.0,5.4,5.5,27725.5
2020-03-08 00:00:00,1020.21,-0.26,2.38,0.0,5.49,5.12,27039.6
2020-03-08 01:00:00,1019.85,-0.28,2.36,0.0,5.63,5.01,26649.2
2020-03-08 02:00:00,1019.26,-0.29,2.27,0.0,5.7,4.84,26274.2
2020-03-08 03:00:00,1018.8,-0.29,2.18,0.0,5.93,4.98,25366.0
2020-03-08 04:00:00,1018.42,-0.3,2.12,0.0,6.07,5.15,25466.7
2020-03-08 05:00:00,1018.03,-0.28,2.12,0.0,6.26,5.56,25254.2
2020-03-08 06:00:00,1017.85,-0.22,2.27,0.0,6.49,5.99,25651.5
2020-03-08 07:00:00,1017.72,0.11,2.97,0.0,6.89,6.11,27324.9
2020-03-08 08:00:00,1017.54,0.62,4.19,0.0,7.62,6.44,29422.3
2020-03-08 09:00:00,1017.13,1.06,5.46,0.0,8.46,6.76,31876.6
2020-03-08 10:00:00,1016.56,1.38,6.63,0.0,9.25,6.8,34723.0
2020-03-08 11:00:00,1015.88,1.68,7.67,0.0,9.8,6.98,37598.9
2020-03-08 12:00:00,1014.97,1.96,8.46,0.0,10.17,7.17,39867.0
2020-03-08 13:00:00,1014.06,2.2,8.94,0.0,10.25,7.14,40132.1
2020-03-08 14:00:00,1013.42,2.39,9.16,0.01,10.08,7.41,39964.3
2020-03-08 15:00:00,1012.81,2.6,9.09,0.02,9.82,7.46,41068.0
2020-03-08 16:00:00,1012.52,2.79,8.73,0.04,9.2,7.55,41157.2
2020-03-08 17:00:00,1012.48,2.99,7.99,0.04,8.38,7.5,41801.5
2020-03-08 18:00:00,1012.54,3.06,7.27,0.04,7.36,7.59,39733.2
2020-03-08 19:00:00,1012.32,3.07,6.83,0.05,7.04,7.66,39162.9
2020-03-08 20:00:00,1011.92,3.06,6.53,0.07,6.84,7.65,38269.2
2020-03-08 21:00:00,1011.51,3.07,6.27,0.07,6.78,7.68,38445.0
2020-03-08 22:00:00,1011.11,3.06,6.12,0.07,6.54,7.69,36584.3
2020-03-08 23:00:00,1010.73,3.06,5.99,0.09,6.41,7.67,36272.5
2020-03-09 00:00:00,1010.44,3.09,5.85,0.12,6.29,7.69,36431.4
2020-03-09 01:00:00,1010.28,3.16,5.75,0.13,6.27,7.61,35271.5
2020-03-09 02:00:00,1009.92,3.25,5.64,0.13,6.15,7.69,34131.5
2020-03-09 03:00:00,1009.76,3.36,5.49,0.16,6.1,7.63,30257.8
2020-03-09 04:00:00,1009.92,3.47,5.3,0.21,6.01,7.61,27571.2
2020-03-09 05:00:00,1010.11,3.53,5.16,0.15,5.95,7.62,24067.3
2020-03-09 06:00:00,1010.35,3.57,5.05,0.13,6.12,7.64,22154.9
2020-03-09 07:00:00,1010.73,3.73,5.18,0.15,6.08,7.53,22031.7
2020-03-09 08:00:00,1011.23,3.95,5.67,0.14,6.36,7.57,24283.5
2020-03-09 09:00:00,1011.69,4.04,6.27,0.12,7.1,7.49,24228.4
2020-03-09 10:00:00,1012.04,4.0,6.82,0.11,7.77,7.35,27843.4
2020-03-09 11:00:00,1012.34,3.85,7.31,0.13,8.17,7.29,30738.5
2020-03-09 12:00:00,1012.51,3.69,7.73,0.11,8.44,6.96,34982.8
2020-03-09 13:00:00,1012.54,3.47,8.01,0.12,8.79,6.76,38730.4
2020-03-09 14:00:00,1012.82,3.25,8.14,0.12,8.57,6.54,42203.3
2020-03-09 15:00:00,1013.12,3.12,8.0,0.09,8.5,6.21,42101.3
2020-03-09 16:00:00,1013.6,2.91,7.74,0.07,8.04,5.96,45020.7
2020-03-09 17:00:00,1014.27,2.76,6.82,0.07,7.46,5.45,45056.1
2020-03-09 18:00:00,1014.91,2.57,5.59,0.06,6.3,4.77,44610.1
2020-03-09 19:00:00,1015.27,2.41,4.84,0.03,5.68,4.44,41187.8
2020-03-09 20:00:00,1015.42,2.2,4.4,0.02,5.71,4.07,40938.4
2020-03-09 21:00:00,1015.5,2.05,4.12,0.01,5.9,4.33,39360.8
2020-03-09 22:00:00,1015.41,1.91,3.91,0.01,6.23,4.43,39246.2
2020-03-09 23:00:00,1014.98,1.8,3.78,0.0,6.63,4.71,37945.6
2020-03-10 00:00:00,1014.28,1.66,3.69,0.01,6.97,4.76,35928.3
2020-03-10 01:00:00,1013.66,1.58,3.61,0.01,7.39,4.83,34160.7
2020-03-10 02:00:00,1012.88,1.57,3.63,0.04,7.92,5.49,32266.4
2020-03-10 03:00:00,1012.07,1.6,3.66,0.19,8.59,6.29,29928.2
2020-03-10 04:00:00,1011.21,1.67,3.64,0.34,9.26,7.02,26921.7
2020-03-10 05:00:00,1010.33,1.79,3.68,0.5,9.94,7.36,23609.7
2020-03-10 06:00:00,1009.35,1.91,3.8,0.6,10.78,7.38,22608.5
2020-03-10 07:00:00,1008.71,2.21,4.04,0.56,11.16,7.3,19706.2
2020-03-10 08:00:00,1008.26,2.62,4.4,0.53,11.76,7.51,18206.2
2020-03-10 09:00:00,1007.71,3.09,4.91,0.48,12.15,7.59,18578.6
2020-03-10 10:00:00,1007.34,3.62,5.4,0.44,12.3,7.64,18758.1
2020-03-10 11:00:00,1007.04,4.18,5.94,0.44,12.16,7.74,20727.9
2020-03-10 12:00:00,1006.6,4.73,6.41,0.47,11.91,7.78,21301.6
2020-03-10 13:00:00,1006.03,5.28,6.82,0.53,11.49,7.75,20554.2
2020-03-10 14:00:00,1005.56,5.77,7.19,0.64,11.2,7.74,18636.1
2020-03-10 15:00:00,1005.27,6.23,7.51,0.72,11.05,7.7,18156.5
2020-03-10 16:00:00,1005.01,6.57,7.78,0.74,11.19,7.69,17378.1
2020-03-10 17:00:00,1004.79,6.88,8.01,0.72,11.51,7.65,16407.5
2020-03-10 18:00:00,1004.7,7.18,8.28,0.66,11.79,7.67,17376.3
2020-03-10 19:00:00,1004.68,7.43,8.61,0.52,12.29,7.68,19035.4
2020-03-10 20:00:00,1004.68,7.66,8.97,0.45,12.93,7.65,20513.4
2020-03-10 21:00:00,1004.82,7.81,9.27,0.36,13.34,7.65,24317.6
2020-03-10 22:00:00,1005.05,7.94,9.56,0.35,13.45,7.58,26723.1
2020-03-10 23:00:00,1005.32,7.97,9.77,0.32,13.85,7.53,29701.0
2020-03-11 00:00:00,1005.61,7.98,9.86,0.32,14.09,7.52,28560.2
2020-03-11 01:00:00,1006.22,7.9,9.83,0.33,13.79,7.38,26178.3
2020-03-11 02:00:00,1006.74,7.7,9.68,0.33,13.49,7.36,28133.5
2020-03-11 03:00:00,1007.26,7.46,9.47,0.32,13.02,7.11,29270.8
2020-03-11 04:00:00,1008.04,7.13,9.21,0.36,12.47,6.63,30953.2
2020-03-11 05:00:00,1008.79,6.88,8.96,0.33,11.81,6.56,31009.6
2020-03-11 06:00:00,1009.48,6.69,8.77,0.32,11.13,6.37,31613.9
2020-03-11 07:00:00,1010.07,6.73,8.88,0.28,10.68,6.35,30283.9
2020-03-11 08:00:00,1010.69,6.86,9.36,0.25,10.81,6.46,32478.7
2020-03-11 09:00:00,1011.24,6.95,9.93,0.22,11.22,6.46,34174.9
2020-03-11 10:00:00,1011.61,7.01,10.54,0.16,11.75,6.26,35141.0
2020-03-11 11:00:00,1011.94,7.02,11.12,0.16,12.17,6.27,38095.0
2020-03-11 12:00:00,1012.13,7.09,11.62,0.15,12.22,6.22,41396.3
2020-03-11 13:00:00,1012.13,7.12,11.89,0.14,12.27,6.04,44083.7
2020-03-11 14:00:00,1012.18,7.14,12.1,0.14,12.07,5.8,44254.6
2020-03-11 15:00:00,1012.19,7.14,12.18,0.16,11.51,5.82,45566.2
2020-03-11 16:00:00,1012.22,7.17,12.02,0.15,10.8,5.98,45936.3
2020-03-11 17:00:00,1012.3,7.24,11.42,0.13,9.77,6.56,46592.1
2020-03-11 18:00:00,1012.44,7.21,10.77,0.11,8.49,6.63,45414.3
2020-03-11 19:00:00,1012.25,7.2,10.43,0.08,7.95,6.55,45899.2
2020-03-11 20:00:00,1011.73,7.23,10.27,0.07,8.31,6.43,43855.2
2020-03-11 21:00:00,1011.12,7.32,10.23,0.07,8.78,6.27,42862.5
2020-03-11 22:00:00,1010.54,7.37,10.17,0.05,9.38,6.28,41965.6
2020-03-11 23:00:00,1009.83,7.42,10.19,0.07,9.78,6.47,43343.7
2020-03-12 00:00:00,1009.08,7.46,10.23,0.09,10.15,6.73,42344.1
2020-03-12 01:00:00,1008.4,7.42,10.22,0.1,10.69,6.72,41795.3
2020-03-12 02:00:00,1007.48,7.28,10.28,0.12,11.23,6.73,43421.8
2020-03-12 03:00:00,1006.55,7.11,10.29,0.12,11.85,6.84,46164.6
2020-03-12 04:00:00,1005.92,6.87,10.28,0.13,12.55,6.89,48839.8
2020-03-12 05:00:00,1005.53,6.57,10.22,0.13,13.41,6.77,50198.2
2020-03-12 06:00:00,1005.35,6.24,9.95,0.13,14.26,6.74,48026.2
2020-03-12 07:00:00,1005.57,6.01,9.96,0.21,15.05,6.68,47912.2
2020-03-12 08:00:00,1006.07,5.77,10.22,0.21,16.27,6.58,45028.1
2020-03-12 09:00:00,1006.72,5.38,10.41,0.16,17.38,6.46,45866.9
2020-03-12 10:00:00,1007.43,4.82,10.59,0.12,17.88,6.32,45214.8
2020-03-12 11:00:00,1008.16,4.13,10.63,0.09,18.28,6.06,44838.1
2020-03-12 12:00:00,1008.72,3.42,10.62,0.1,17.66,5.59,47772.0
2020-03-12 13:00:00,1008.96,2.71,10.6,0.09,17.31,5.26,46876.0
2020-03-12 14:00:00,1009.18,2.21,10.54,0.08,16.58,4.98,47744.8
2020-03-12 15:00:00,1009.44,1.7,10.27,0.08,15.69,4.82,48493.8
2020-03-12 16:00:00,1009.6,1.47,9.8,0.08,14.53,4.61,49473.8
2020-03-12 17:00:00,1009.9,1.52,8.95,0.06,13.21,4.47,50150.7
2020-03-12 18:00:00,1010.36,1.81,7.89,0.07,11.21,4.27,48529.7
2020-03-12 19:00:00,1010.63,2.01,7.11,0.07,9.79,4.25,47173.5
2020-03-12 20:00:00,1010.73,2.06,6.63,0.08,10.06,4.58,46245.3
2020-03-12 21:00:00,1010.95,2.08,6.23,0.09,10.01,4.8,45684.3
2020-03-12 22:00:00,1011.11,2.01,5.91,0.06,10.06,4.73,47872.8
2020-03-12 23:00:00,1011.21,1.85,5.68,0.05,10.43,4.68,45880.3
2020-03-13 00:00:00,1011.21,1.63,5.42,0.06,10.49,4.33,44714.9
2020-03-13 01:00:00,1011.39,1.34,5.13,0.08,10.61,4.51,44032.8
2020-03-13 02:00:00,1011.29,1.13,4.88,0.1,10.81,5.47,42491.5
2020-03-13 03:00:00,1011.32,0.99,4.7,0.07,11.14,5.63,40930.1
2020-03-13 04:00:00,1011.45,0.86,4.56,0.07,11.19,5.78,38709.1
2020-03-13 05:00:00,1011.63,0.68,4.42,0.08,11.28,5.98,38404.4
2020-03-13 06:00:00,1011.8,0.56,4.3,0.08,11.65,6.17,37595.7
2020-03-13 07:00:00,1012.12,0.58,4.59,0.08,12.22,6.18,37467.9
2020-03-13 08:00:00,1012.54,0.64,5.19,0.11,13.37,6.03,37041.4
2020-03-13 09:00:00,1012.97,0.61,5.77,0.11,14.44,6.11,36134.3
2020-03-13 10:00:00,1013.42,0.56,6.39,0.09,14.99,6.15,37219.6
2020-03-13 11:00:00,1013.92,0.54,6.98,0.07,15.24,6.23,38233.9
2020-03-13 12:00:00,1014.35,0.54,7.45,0.06,15.23,6.1,39419.7
2020-03-13 13:00:00,1014.74,0.42,7.91,0.07,15.06,5.87,41046.2
2020-03-13 14:00:00,1015.26,0.27,8.02,0.08,14.81,5.39,42012.0
2020-03-13 15:00:00,1015.8,0.11,7.91,0.07,14.12,5.18,44251.9
2020-03-13 16:00:00,1016.21,0.05,7.53,0.06,13.22,4.66,43930.8
2020-03-13 17:00:00,1016.96,0.1,6.71,0.06,12.0,4.46,45477.8
2020-03-13 18:00:00,1017.89,0.31,5.56,0.06,10.34,4.42,45183.1
2020-03-13 19:00:00,1018.75,0.34,4.74,0.05,8.54,4.26,43530.3
2020-03-13 20:00:00,1019.58,0.27,4.04,0.03,7.57,4.05,41386.8
2020-03-13 21:00:00,1020.29,0.04,3.36,0.02,6.66,3.68,39365.8
2020-03-13 22:00:00,1020.95,-0.16,2.79,0.01,5.86,3.85,38582.2
2020-03-13 23:00:00,1021.36,-0.37,2.23,0.0,5.02,3.92,36848.2
2020-03-14 00:00:00,1021.72,-0.64,1.72,0.0,4.44,3.77,35117.6
2020-03-14 01:00:00,1022.09,-0.88,1.22,0.0,3.94,4.04,33666.2
2020-03-14 02:00:00,1022.24,-1.11,0.71,0.0,3.49,4.03,31281.7
2020-03-14 03:00:00,1022.24,-1.35,0.21,0.0,3.14,4.1,29990.6
2020-03-14 04:00:00,1022.43,-1.54,-0.2,0.0,2.9,4.03,29277.7
2020-03-14 05:00:00,1022.76,-1.66,-0.45,0.0,2.78,4.3,27704.4
2020-03-14 06:00:00,1022.96,-1.78,-0.61,0.0,2.76,4.11,26019.5
2020-03-14 07:00:00,1023.29,-1.14,0.58,0.0,2.81,4.08,27469.4
2020-03-14 08:00:00,1023.59,-0.44,2.59,0.0,3.21,4.23,31351.7
2020-03-14 09:00:00,1023.69,-0.38,4.42,0.0,4.11,4.77,37098.0
2020-03-14 10:00:00,1023.66,-0.55,5.74,0.0,4.87,4.73,40786.2
2020-03-14 11:00:00,1023.58,-0.67,6.73,0.0,5.27,5.02,44262.2
2020-03-14 12:00:00,1023.39,-0.94,7.37,0.0,5.57,4.97,44862.6
2020-03-14 13:00:00,1022.97,-1.18,7.76,0.0,5.92,5.02,48849.0
2020-03-14 14:00:00,1022.69,-1.23,7.95,0.01,6.23,5.22,49416.4
2020-03-14 15:00:00,1022.47,-1.27,7.86,0.01,6.48,5.27,50879.5
2020-03-14 16:00:00,1022.41,-1.12,7.54,0.01,6.47,5.1,51390.5
2020-03-14 17:00:00,1022.52,-0.74,6.65,0.01,6.12,4.94,50372.3
2020-03-14 18:00:00,1022.97,-0.51,5.13,0.0,5.24,4.34,47663.5
2020-03-14 19:00:00,1023.28,-0.59,4.21,0.0,5.05,3.64,45035.0
2020-03-14 20:00:00,1023.33,-0.79,3.57,0.0,5.29,3.06,43857.9
2020-03-14 21:00:00,1023.27,-1.02,2.98,0.0,5.52,2.64,42731.5
2020-03-14 22:00:00,1023.07,-1.21,2.6,0.0,5.73,2.45,41990.5
2020-03-14 23:00:00,1022.84,-1.39,2.28,0.0,5.98,2.45,40889.4
2020-03-15 00:00:00,1022.64,-1.53,2.13,0.0,6.12,2.66,40363.8
2020-03-15 01:00:00,1022.39,-1.67,1.94,0.0,6.29,3.02,40118.5
2020-03-15 02:00:00,1021.92,-1.78,1.83,0.0,6.36,3.06,40336.6
2020-03-15 03:00:00,1021.44,-1.83,1.74,0.0,6.5,3.46,39852.4
2020-03-15 04:00:00,1021.04,-1.92,1.69,0.0,6.74,3.8,40358.5
2020-03-15 05:00:00,1020.73,-1.98,1.57,0.0,6.93,3.94,39699.7
2020-03-15 06:00:00,1020.45,-1.97,1.67,0.0,7.13,4.07,40365.3
2020-03-15 07:00:00,1020.22,-1.5,2.96,0.0,7.58,4.4,40491.4
2020-03-15 08:00:00,1020.02,-0.91,4.99,0.0,8.29,4.97,42972.2
2020-03-15 09:00:00,1019.56,-0.53,6.92,0.0,9.06,4.99,44448.8
